Name,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"TURNIP GRNSFROZEN,COOKED,BLD,DRND,WO/SALT",vegetarian,Leafy Vegetables,0.42,4.98,3.35,37.1
"TURNIP GRNS&TURNIPSFROZEN,UNPREP",vegetarian,Leafy Vegetables,0.19,3.4,2.46,25.15
"TURNIP GRNS&TURNIPSFROZEN,COOKED,BLD,DRND,WO/SALT",vegetarian,Leafy Vegetables,0.16,2.88,2.08,21.28
"VEGETABLE JUC COCKTAIL,CANNED",vegetarian,Other vegetables,0.09,4.55,0.63,21.53
"VEGETABLES,MXD,CANNED,SOL&LIQUIDS",vegetarian,Other vegetables,0.25,7.12,1.42,36.41
"VEGETABLES,MXD,CANNED,DRND SOL",vegetarian,Other vegetables,0.25,9.26,2.59,49.65
"VEGETABLES,MXDFROZEN,UNPREP",vegetarian,Other vegetables,0.52,13.46,3.33,71.84
"VEGETABLES,MXDFROZEN,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.15,13.09,2.86,65.15
"VINESPINACH,(BASELLA),RAW",vegetarian,Other vegetables,0.3,3.4,1.8,23.5
"WATERCHESTNUTS,CHINESE,(MATAI),RAW",vegetarian,Other vegetables,0.1,23.94,1.4,102.26
"WATERCHESTNUTS,CHINESE,CANNED,SOL&LIQUIDS",vegetarian,Other vegetables,0.06,12.43,0.88,53.78
"WATERCRESS,RAW",vegetarian,Other vegetables,0.1,1.29,2.3,15.26
"WAXGOURD,(CHINESE PRESERVING MELON),RAW",vegetarian,Other vegetables,0.2,3,0.4,15.4
"WAXGOURD,(CHINESE PRESERVING MELON),COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.2,3.03,0.4,15.52
"WINGED BNS,IMMAT SEEDS,RAW",vegetarian,Other vegetables,0.87,4.31,6.95,52.87
"WINGED BNS,IMMAT SEEDS,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.66,3.21,5.31,40.02
"WINGED BEAN LEAVES,RAW",vegetarian,Other vegetables,1.1,14.1,5.85,89.7
"WINGED BEAN TUBER,RAW",vegetarian,Other vegetables,0.9,28.1,11.6,166.9
"YAM,RAW",vegetarian,Other vegetables,0.17,27.89,1.53,119.21
"YAM,COOKED,BLD,DRND,OR BKD,WO/SALT",vegetarian,Other vegetables,0.14,27.6,1.49,117.62
"YAMBEAN (JICAMA),RAW",vegetarian,Other vegetables,0.09,8.82,0.72,38.97
"YAMBEAN (JICAMA),COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.09,8.82,0.72,38.97
"BEETS,HARVARD,CANNED,SOL&LIQUIDS",vegetarian,Other vegetables,0.06,18.18,0.84,76.62
"BEETS,PICKLED,CANNED,SOL&LIQUIDS",vegetarian,Other vegetables,0.08,16.28,0.8,69.04
"BORAGE,RAW",vegetarian,Other vegetables,0.7,3.06,1.8,25.74
"BORAGE,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.81,3.55,2.09,29.85
"CHIVES,FREEZE-DRIED",vegetarian,Other vegetables,3.5,64.29,21.2,373.46
"DOCK,RAW",vegetarian,Other vegetables,0.7,3.2,2,27.1
"DOCK,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.64,2.93,1.83,24.8
"EPPAW,RAW",vegetarian,Other vegetables,1.8,31.68,4.6,161.32
"HORSERADISH-TREE,PODS,RAW",vegetarian,Other vegetables,0.2,8.53,2.1,44.32
"HORSERADISH-TREE,PODS,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.19,8.18,2.09,42.79
"KALE,SCOTCH,RAW",vegetarian,Leafy Vegetables,0.6,8.32,2.8,49.88
"KALE,SCOTCH,COOKED,BLD,DRND,WO/SALT",vegetarian,Leafy Vegetables,0.41,5.63,1.9,33.81
"LEEKS,(BULB&LOWER-LEAF PORTION),FREEZE-DRIED",vegetarian,Leafy Vegetables,2.1,74.65,15.2,378.3
"PARSLEY,FREEZE-DRIED",vegetarian,Leafy Vegetables,5.2,42.38,31.3,341.52
"BEANS,MUNG,MATURE SEEDS,SPROUTED,CANNED,DRND SOL",vegetarian,Pulses and Legumes,0.06,2.15,1.4,14.74
"PEPPERS,JALAPENO,CANNED,SOL&LIQUIDS",vegetarian,Other vegetables,0.94,4.72,0.92,31.02
"PEPPERS,SWT,GRN,FREEZE-DRIED",vegetarian,Other vegetables,3,68.7,17.9,373.4
"RADISHES,WHITE ICICLE,RAW",vegetarian,Other vegetables,0.1,2.63,1.1,15.82
"SHALLOTS,FREEZE-DRIED",vegetarian,Other vegetables,0.5,80.7,12.3,376.5
"SQUASH,SMMR,ALL VAR,RAW",vegetarian,Other vegetables,0.21,4.35,1.18,24.01
"SQUASH,SMMR,ALL VAR,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.31,4.31,0.91,23.67
"SQUASH,WNTR,ALL VAR,RAW",vegetarian,Other vegetables,0.23,8.8,1.45,43.07
"SQUASH,WNTR,ALL VAR,COOKED,BKD,WO/SALT",vegetarian,Other vegetables,0.63,8.75,0.89,44.23
"SWEETPOTATO,CANNED,SYRUP PK,SOL&LIQUIDS",vegetarian,Other vegetables,0.2,20.93,0.98,89.44
"SWEETPOTATO,CANNED,SYRUP PK,DRND SOL",vegetarian,Other vegetables,0.32,25.36,1.28,109.44
"TOMATO PRODUCTS,CANNED,SAU,SPANISH STYLE",vegetarian,fruits,0.27,7.24,1.44,37.15
"BEANS,PINTO,MATURE SEEDS,SPROUTED,RAW",vegetarian,Pulses and Legumes,0.9,11.6,5.25,75.5
"BEANS,PINTO,MATURE SEEDS,SPROUTED,COOKED,BLD,DRND,WO/SALT",vegetarian,Pulses and Legumes,0.32,4.1,1.86,26.72
"CARROT JUICE,CANNED",vegetarian,Other vegetables,0.15,9.29,0.95,42.31
"CORN PUDD,HOME-PREPARED",vegetarian,cereals,5.32,12.76,4.39,116.48
"POTATOES,MSHD,HOME-PREPARED,WHL MILK",vegetarian,Other vegetables,0.59,17.55,1.94,83.27
"SPINACH SOUFFLE,HOME-PREPARED",vegetarian,Leafy Vegetables,13.5,2.08,8.08,162.14
"SWEETPOTATO,COOKED,CANDIED,HOME-PREPARED",vegetarian,Other vegetables,3.25,27.86,0.87,144.17
"TOMATOES,RED,RIPE,COOKED,STEWED",vegetarian,fruits,2.68,13.05,1.96,84.16
"SEAWEED,AGAR,DRIED",vegetarian,Other vegetables,0.3,80.89,6.21,351.1
"SEAWEED,SPIRULINA,RAW",vegetarian,Other vegetables,0.39,2.42,5.92,36.87
"SEAWEED,SPIRULINA,DRIED",vegetarian,Other vegetables,7.72,23.9,57.47,394.96
"SEAWEED,WAKAME,RAW",vegetarian,Other vegetables,0.64,9.14,3.03,54.44
"PEPPERS,HOT CHILI,GRN,RAW",vegetarian,Other vegetables,0.2,9.46,2,47.64
"POTATOES,O'BRIEN,HOME-PREPARED",vegetarian,Other vegetables,1.28,15.47,2.35,82.8
"POTATO PANCAKES,HOME-PREPARED",vegetarian,Other vegetables,15.24,28.64,6.16,276.36
"POTATOES,BKD,FLESH&SKIN,WO/SALT",vegetarian,Other vegetables,0.1,25.23,2.3,111.02
"POTATOES,MICROWAVED,COOKED IN SKN,FLESH&SKIN,WO/SALT",vegetarian,Other vegetables,0.1,24.13,2.44,107.18
"RADISH SEEDS,SPROUTED,RAW",vegetarian,Other vegetables,2.53,3.6,3.81,52.41
"SHALLOTS,RAW",vegetarian,Other vegetables,0.1,16.8,2.5,78.1
"TOMATOES,CRUSHED,CANNED",vegetarian,fruits,0.28,7.29,1.64,38.24
"TOMATOES,ORANGE,RAW",vegetarian,fruits,0.19,3.18,1.16,19.07
"TOMATOES,YELLOW,RAW",vegetarian,fruits,0.26,2.98,0.98,18.18
"ARROWROOT,RAW",vegetarian,Other vegetables,0.2,13.38,4.24,72.28
"CHRYSANTHEMUM LEAVES,RAW",vegetarian,Leafy Vegetables,0.56,3.01,3.36,30.52
"AMARANTH LEAVES,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.18,4.11,2.11,26.5
"ARROWHEAD,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.1,16.14,4.49,83.42
"ARTICHOKES,(GLOBE OR FRENCH),COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.16,11.18,3.48,60.08
"ARTICHOKES,(GLOBE OR FRENCH)FROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.5,9.18,3.11,53.66
"ASPARAGUS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.31,4.23,2.59,30.07
"ASPARAGUS,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Other vegetables,0.18,2.47,1.8,18.7
"ASPARAGUSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.42,4.87,2.95,35.06
"BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.2,6.78,3.6,43.32
"BALSAM-PEAR (BITTER GOURD),PODS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.18,4.32,0.84,22.26
"BAMBOO SHOOTS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.22,1.92,1.53,15.78
"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.58,4.72,4.83,43.42
"LIMA BNS,IMMAT SEEDS,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.32,23.64,6.81,124.68
"LIMA BNS,IMMAT SEEDS,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Pulses and Legumes,0.29,13.33,4.07,72.21
"LIMA BNS,IMMAT SEEDSFROZEN,BABY,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.3,19.45,6.65,107.1
"LIMA BNS,IMMAT SEEDSFROZEN,FORDHOOK,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.34,18.8,6.07,102.54
"MUNG BNS,MATURE SEEDS,SPROUTED,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.09,4.19,2.03,25.69
"BEANS,NAVY,MATURE SEEDS,SPROUTED,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.81,15.01,7.07,95.61
"BEANS,PINTO,IMMAT SEEDSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.48,30.88,9.31,165.08
"BEANS,PINTO,MATURE SEEDS,SPROUTED,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.32,4.1,1.86,26.72
"BEANS,SNAP,YELLOW,RAW",vegetarian,Pulses and Legumes,0.12,7.14,1.82,36.92
"BEANS,SNAP,GRN,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.28,7.89,1.89,41.64
"BEANS,SNAP,YEL,COOKED,BLD,DRND,WO/SALT",vegetarian,Pulses and Legumes,0.28,7.89,1.89,41.64
"BEANS,SNAP,YEL,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.28,7.89,1.89,41.64
"BEANS,SNAP,GRN,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Pulses and Legumes,0.1,3.5,0.8,18.1
"BEANS,SNAP,YEL,CANNED,REG PK,SOL&LIQUIDS",vegetarian,Pulses and Legumes,0.1,3.5,0.8,18.1
"BEANS,SNAP,YEL,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Pulses and Legumes,0.1,3.5,0.8,18.1
"BEANS,SNAP,GRN,CANNED,NO SALT,DRND SOL",vegetarian,Pulses and Legumes,0.1,4.5,1.15,23.5
"BEANS,SNAP,YELFROZEN,ALL STYLES,UNPREP",vegetarian,Pulses and Legumes,0.21,7.57,1.8,39.37
"BEANS,SNAP,GRNFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.17,6.45,1.49,33.29
"BEANS,SNAP,YELFROZEN,COOKED,BLD,DRND,WO/SALT",vegetarian,Pulses and Legumes,0.17,6.45,1.49,33.29
"BEANS,SNAP,YELFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.17,6.45,1.49,33.29
"BEETS,COOKED,BOILED. DRND,W/SALT",vegetarian,Other vegetables,0.18,9.96,1.68,48.18
"BEETS,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Other vegetables,0.07,6.58,0.8,30.15
"BEET GRNS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.2,5.46,2.57,33.92
"BORAGE,COOKED,BLD,DRND,W/SALT",vegetarian,Condiments and Spices,0.81,3.55,2.09,29.85
"BROADBEANS,IMMAT SEEDS,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.5,10.1,4.8,64.1
"BROCCOLI,LEAVES,RAW",vegetarian,Leafy Vegetables,0.35,5.24,2.98,36.03
"BROCCOLI,FLOWER CLUSTERS,RAW",vegetarian,Other vegetables,0.35,5.24,2.98,36.03
"BROCCOLI,STALKS,RAW",vegetarian,Other vegetables,0.35,5.24,2.98,36.03
"BROCCOLI,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.35,5.06,2.98,35.31
"BROCCOLIFROZEN,CHOPD,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.12,5.35,3.1,34.88
"BROCCOLIFROZEN,SPEARS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.11,5.35,3.1,34.79
"BRUSSELS SPROUTS,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.51,8.67,2.55,49.47
"BRUSSELS SPROUTSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.39,8.32,3.64,51.35
"BURDOCK ROOT,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.14,21.15,2.09,94.22
"BUTTERBUR,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.02,2.16,0.23,9.74
"CABBAGE,COMMERCIALON,FRESHLY HARVEST,RAW",vegetarian,Leafy Vegetables,0.18,5.37,1.21,27.94
"CABBAGE,COMMERCIALON (DANISH,DOMESTICATEDESTIC,&POINTED TYPES),STORED,RAW",vegetarian,Leafy Vegetables,0.18,5.37,1.21,27.94
"CABBAGE,COMMERCIALON,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.43,4.46,1.02,25.79
"CABBAGE,RED,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.2,4.64,1.05,24.56
"CABBAGE,SAVOY,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.09,5.41,1.8,29.65
"CABBAGE,CHINESE (PAK-CHOI),COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.16,1.78,1.56,14.8
"CABBAGE,CHINESE (PE-TSAI),COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.17,2.41,1.5,17.17
"CARDOON,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.11,5.33,0.76,25.35
"CARROTS,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.18,10.48,1.09,47.9
"CARROTS,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Leafy Vegetables,0.14,5.37,0.59,25.1
"CARROTS,CANNED,NO SALT ,DRND SOL",vegetarian,Leafy Vegetables,0.19,5.54,0.64,26.43
"CARROTSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.11,8.25,1.19,38.75
"CAULIFLOWER,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.45,4.11,1.84,27.85
"CAULIFLOWERFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.22,3.75,1.61,23.42
"CELERIAC,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.19,5.9,0.96,29.15
"CELERY,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.16,4.01,0.83,20.8
"CHARD,SWISS,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.08,4.14,1.88,24.8
"CHAYOTE,FRUIT,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.48,5.09,0.62,27.16
"CHRYSANTHEMUM,GARLAND,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.09,4.31,1.64,24.61
"COLLARDS,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.36,4.9,2.11,31.28
"COLLARDSFROZEN,CHOPD,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.41,7.11,2.97,44.01
"CORN,SWT,YEL,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,1.28,25.11,3.32,125.24
"CORN,SWT,YEL,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Leafy Vegetables,0.5,15.4,1.95,73.9
"CORN,SWT,YEL,CANNED,CRM STYLE,NO SALT",vegetarian,Leafy Vegetables,0.42,18.13,1.74,83.26
"CORN,SWT,YEL,CANNED,VACUUM PK,NO SALT",vegetarian,Leafy Vegetables,0.5,19.44,2.41,91.9
"CORN,SWT,YELFROZEN,KRNLS,CUT OFF COB,BLD,DRND,W/SALT",vegetarian,cereals,0.43,19.56,2.75,93.11
"CORN,SWT,YELFROZEN,KRNLS ON COB,COOKED,BLD,DRND,W/SALT",vegetarian,cereals,0.74,22.33,3.11,108.42
"COWPEAS (BLACKEYES),IMMAT SEEDS,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.38,20.33,3.17,97.42
"COWPEAS (BLACKEYES),IMMAT SEEDSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,pulses and Legumes,0.66,23.76,8.49,134.94
"COWPEAS,YOUNG PODS W/SEEDS,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.3,7,2.6,41.1
"COWPEAS,LEAFY TIPS,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.1,2.8,4.67,30.78
"CRESS,GARDEN,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.6,3.8,1.9,28.2
"DANDELION GRNS,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.6,6.4,2,39
"EGGPLANT,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.23,6.64,0.83,31.95
"GOURD,WHITE-FLOWERED (CALABASH),COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.02,3.69,0.6,17.34
"GOURD,DISHCLOTH (TOWELGOURD),COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.34,14.34,0.66,63.06
"HORSERADISH-TREE,LEAFY TIPS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.93,11.15,5.27,74.05
"HORSERADISH-TREE,PODS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.19,8.18,2.09,42.79
"HYACINTH-BEANS,IMMAT SEEDS,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.27,9.2,2.95,51.03
"JUTE,POTHERB,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.2,7.3,3.68,45.72
"KALE,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.4,5.63,1.9,33.72
"KALEFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.49,5.24,2.84,36.73
"KALE,SCOTCH,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.41,5.63,1.9,33.81
"KOHLRABI,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.11,6.69,1.8,34.95
"LAMBS QUARTERS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.7,5,3.2,39.1
"LEEKS,(BULB&LOWER LEAF-PORTION),COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.2,7.62,0.81,35.52
"LOTUS ROOT,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.07,16.03,1.58,71.07
"MUSHROOMS,COOKED,BLD,DRND,W/SALT",vegetarian,Miscellaneous,0.47,5.14,2.17,33.47
"MUSHROOMS,SHIITAKE,COOKED,W/SALT",vegetarian,Miscellaneous,0.22,14.28,1.56,65.34
"MUSTARD GRNS,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.24,2.1,2.26,19.6
"MUSTARD GRNSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.25,3.12,2.27,23.81
"MUSTARD SPINACH,(TENDERGREEN),COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.2,2.8,1.7,19.8
"NEW ZEALAND SPINACH,COOKED,BLD,DRND,W/SALT",vegetarian,Leafy Vegetables,0.17,2.2,1.3,15.53
"OKRA,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.17,7.21,1.87,37.85
"OKRAFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.3,5.75,2.08,34.02
"ONIONS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.19,10.15,1.36,47.75
"ONIONSFROZEN,CHOPD,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.1,6.6,0.77,30.38
"ONIONSFROZEN,WHL,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.05,6.7,0.71,30.09
"PARSNIPS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.3,19.53,1.32,86.1
"PEAS,EDIBLE-PODDED,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.23,7.05,3.27,43.35
"PEAS,EDIBLE-PODDEDFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.38,9.02,3.5,53.5
"PEAS,GRN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.22,15.64,5.36,85.98
"PEAS,GRN,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Other vegetables,0.3,9.75,3.19,54.46
"PEAS,GRN,CANNED,NO SALT,DRND SOL",vegetarian,Other vegetables,0.35,12.58,4.42,71.15
"PEAS,GRNFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.27,14.26,5.15,80.07
"PEAS,MATURE SEEDS,SPROUTED,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.51,21.86,7.05,120.23
"PEAS&CARROTS,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Other vegetables,0.27,8.48,2.17,45.03
"PEAS&CARROTSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.42,10.12,3.09,56.62
"PEAS&ONIONSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.2,8.63,2.54,46.48
"PEPPERS,HOT CHILI,RED,RAW",vegetarian,Other vegetables,0.2,9.46,2,47.64
"PEPPERS,HOT CHILI,RED,CANNED,EXCLUDING SEEDS,SOL&LIQUIDS",vegetarian,Other vegetables,0.1,5.1,0.9,24.9
"PEPPERS,SWEET,RED,RAW",vegetarian,Other vegetables,0.19,6.43,0.89,30.99
"PEPPERS,SWT,GRN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.2,6.7,0.92,32.28
"PEPPERS,SWT,RED,COOKED,BLD,DRND,WO/SALT",vegetarian,Other vegetables,0.2,6.7,0.92,32.28
"PEPPERS,SWT,RED,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.2,6.7,0.92,32.28
"PEPPERS,SWT,GRNFROZEN,CHOPD,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.18,3.9,0.95,21.02
"PIGEONPEAS,IMMAT SEEDS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,1.36,19.49,5.96,114.04
"POKEBY SHOOTS,(POKE),COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.4,3.1,2.3,25.2
"POTATOES,BKD,FLESH&SKIN,W/SALT",vegetarian,Other vegetables,0.1,25.23,2.3,111.02
"POTATOES,BKD,FLESH,W/SALT",vegetarian,Other vegetables,0.1,21.56,1.96,94.98
"POTATOES,BKD,SKN,W/SALT",vegetarian,Other vegetables,0.1,46.07,4.29,202.34
"POTATOES,BLD,COOKED IN SKN,FLESH,W/SALT",vegetarian,Other vegetables,0.1,20.13,1.87,88.9
"POTATOES,BLD,COOKED IN SKN,SKN,W/SALT",vegetarian,Other vegetables,0.1,17.21,2.86,81.18
"POTATOES,BLD,COOKED WO/SKN,FLESH,W/SALT",vegetarian,Other vegetables,0.1,20.01,1.71,87.78
"POTATOES,MICROWAVED,COOKED,IN SKN,FLESH&SKIN,W/SALT",vegetarian,Other vegetables,0.1,24.13,2.44,107.18
"POTATOES,MICROWAVED,COOKED IN SKN,FLESH,W/SALT",vegetarian,Other vegetables,0.1,23.28,2.1,102.42
"POTATOES,MICROWAVED,COOKED,IN SKN,SKN W/SALT",vegetarian,Other vegetables,0.1,29.63,4.39,136.98
"POTATOESFROZEN,WHL,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.13,14.52,1.98,67.17
"POTATOES,FRENCH FRFROZEN,HOME-PREPARED,HTD IN OVEN,W/SALT",vegetarian,Other vegetables,7.56,31.19,3.17,205.48
"POTATOESFROZEN,FRCH FR,PAR FR,CTTGE-CUT,PREP,HTD OVEN,W/SALT",vegetarian,Other vegetables,8.2,34.04,3.44,223.72
"POTATOES,AU GRATIN,HOME-PREPARED FROM RECIPE USING MARGARINE",vegetarian,Other vegetables,7.59,11.27,5.06,133.63
"POTATOES,SCALLPD,HOME-PREPARED W/MARGARINE",vegetarian,Other vegetables,3.68,10.78,2.87,87.72
"PUMPKIN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.07,4.89,0.72,23.07
"PUMPKIN,CANNED,WITH SALT",vegetarian,Other vegetables,0.28,8.08,1.1,39.24
"PUMPKIN,FLOWERS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.08,3.3,1.09,18.28
"PUMPKIN,LEAVES,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.22,3.39,2.72,26.42
"PURSLANE,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.19,3.55,1.49,21.87
"RADISHES,ORIENTAL,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.24,3.43,0.67,18.56
"RUTABAGAS,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.22,8.74,1.29,42.1
"SALSIFY,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.17,15.37,2.73,73.93
"SOYBEANS,GRN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,6.4,11.05,12.35,151.2
"SPINACH,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.26,3.75,2.97,29.22
"SPINACH,CANNED,NO SALT,SOL&LIQUIDS",vegetarian,Other vegetables,0.37,2.92,2.11,23.45
"SPINACHFROZEN,CHOPD OR LEAF,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.21,5.34,3.14,35.81
"SQUASH,SMMR,ALL VAR,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.31,4.31,0.91,23.67
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.31,4.31,0.91,23.67
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECKFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Other vegetables,0.2,5.54,1.28,29.08
